id,source,city,district,rooms,area_m2,floor,total_floors,price_tenge,price_per_m2,price_segment,seller_type,listing_date,title,address,url,listing_id
5021,krisha,Алматы,Ауэзовский р-н,2.0,40.0,,,250000,6250.0,high,unknown,2026-03-20,2-комнатная квартира · 40 м²,"Ауэзовский р-н, мкр Аксай-1 11/7",https://krisha.kz/a/show/1009985023,1009985023
5022,krisha,Алматы,Алатауский р-н,2.0,52.0,2.0,12.0,250000,4807.7,high,unknown,2026-03-20,2-комнатная квартира · 52 м² · 2/12 этаж,"Алатауский р-н, мкр Дарабоз",https://krisha.kz/a/show/1010384021,1010384021
5023,krisha,Алматы,Алмалинский р-н,1.0,43.0,5.0,9.0,260000,6046.5,high,unknown,2026-03-20,1-комнатная квартира · 43 м² · 5/9 этаж,"Алмалинский р-н, Туркибаева 63 — Толе би брюсиловского",https://krisha.kz/a/show/1010269386,1010269386
5024,krisha,Алматы,Бостандыкский р-н,3.0,74.0,7.0,9.0,350000,4729.7,high,unknown,2026-03-20,3-комнатная квартира · 74 м² · 7/9 этаж,"Бостандыкский р-н, Ул.Тлендиева 258А",https://krisha.kz/a/show/1007956314,1007956314
5025,krisha,Алматы,Алмалинский р-н,3.0,73.0,7.0,16.0,420000,5753.4,high,unknown,2026-03-20,3-комнатная квартира · 73 м² · 7/16 этаж,"Алмалинский р-н, Масанчи 23/4",https://krisha.kz/a/show/1004067583,1004067583
5026,krisha,Алматы,Алатауский р-н,2.0,60.0,,,250000,4166.7,high,unknown,2026-03-20,2-комнатная квартира · 60 м² · 1 этаж,"Алатауский р-н, мкр Акбулак 113",https://krisha.kz/a/show/1010390806,1010390806
5027,krisha,Алматы,Наурызбайский р-н,1.0,35.0,7.0,10.0,180000,5142.9,middle,unknown,2026-03-20,1-комнатная квартира · 35 м² · 7/10 этаж,"Наурызбайский р-н, Алтын орда 1",https://krisha.kz/a/show/1010361649,1010361649
5028,krisha,Алматы,Медеуский р-н,1.0,44.0,1.0,5.0,170000,3863.6,middle,unknown,2026-03-20,1-комнатная квартира · 44 м² · 1/5 этаж,"Медеуский р-н, мкр Думан-2 6",https://krisha.kz/a/show/1010389544,1010389544
5029,krisha,Алматы,Раимбека 250 — Район Думан по талгарской трассе напротив Магнума,1.0,48.0,6.0,9.0,180000,3750.0,middle,unknown,2026-03-20,1-комнатная квартира · 48 м² · 6/9 этаж,Раимбека 250 — Район Думан по талгарской трассе напротив Магнума,https://krisha.kz/a/show/1001631952,1001631952
5030,krisha,Алматы,Бостандыкский р-н,2.0,55.0,9.0,11.0,350000,6363.6,high,unknown,2026-03-20,2-комнатная квартира · 55 м² · 9/11 этаж,"Бостандыкский р-н, Жарокова 230 — Байкадамова",https://krisha.kz/a/show/1001070259,1001070259
5031,krisha,Алматы,Ауэзовский р-н,2.0,56.0,2.0,5.0,250000,4464.3,high,unknown,2026-03-20,2-комнатная квартира · 56 м² · 2/5 этаж,"Ауэзовский р-н, мкр Аксай-4",https://krisha.kz/a/show/698935818,698935818
5032,krisha,Алматы,Наурызбайский р-н,1.0,15.0,,,120000,8000.0,middle,unknown,2026-03-20,1-комнатная квартира · 15 м² · 1 этаж,"Наурызбайский р-н, мкр Шугыла, Жуалы 137",https://krisha.kz/a/show/1010389111,1010389111
5033,krisha,Алматы,Медеуский р-н,2.0,61.0,7.0,9.0,350000,5737.7,high,unknown,2026-03-20,2-комнатная квартира · 61 м² · 7/9 этаж,"Медеуский р-н, мкр Думан-2, Мкрн Думан-2",https://krisha.kz/a/show/691067988,691067988
5034,krisha,Алматы,Ауэзовский р-н,2.0,60.0,11.0,16.0,400000,6666.7,high,unknown,2026-03-20,2-комнатная квартира · 60 м² · 11/16 этаж,"Ауэзовский р-н, мкр Сайран, улица Утеген батыра 11г к1",https://krisha.kz/a/show/692099755,692099755
5035,krisha,Алматы,Наурызбайский р-н,1.0,36.0,1.0,9.0,180000,5000.0,middle,unknown,2026-03-20,1-комнатная квартира · 36 м² · 1/9 этаж,"Наурызбайский р-н, мкр Калкаман-1 590/1",https://krisha.kz/a/show/1010388484,1010388484
5036,krisha,Алматы,Турксибский р-н,1.0,27.0,1.0,2.0,180000,6666.7,middle,unknown,2026-03-20,1-комнатная квартира · 27 м² · 1/2 этаж,"Турксибский р-н, Земнухова — Спасская",https://krisha.kz/a/show/1010102042,1010102042
5037,krisha,Алматы,Ауэзовский р-н,2.0,43.0,4.0,4.0,250000,5814.0,high,unknown,2026-03-20,2-комнатная квартира · 43 м² · 4/4 этаж,"Ауэзовский р-н, мкр №3 — Абая Саина",https://krisha.kz/a/show/695920218,695920218
5038,krisha,Алматы,Ауэзовский р-н,3.0,58.9,1.0,4.0,270000,4584.0,high,unknown,2026-03-20,3-комнатная квартира · 58.9 м² · 1/4 этаж,"Ауэзовский р-н, мкр №3 64 — Саина, Улугбека",https://krisha.kz/a/show/1010351699,1010351699
5039,krisha,Алматы,Медеуский р-н,3.0,70.0,2.0,5.0,370000,5285.7,high,unknown,2026-03-20,3-комнатная квартира · 70 м² · 2/5 этаж,"Медеуский р-н, Бузурбаева 21 — Гоголя",https://krisha.kz/a/show/1009767877,1009767877
5040,krisha,Алматы,Медеуский р-н,2.0,54.0,4.0,5.0,270000,5000.0,high,unknown,2026-03-20,2-комнатная квартира · 54 м² · 4/5 этаж,"Медеуский р-н, мкр Думан-2, Халиуллина 172 10 — Магнум",https://krisha.kz/a/show/1010386584,1010386584
5041,krisha,Алматы,Алмалинский р-н,2.0,46.0,5.0,5.0,270000,5869.6,high,unknown,2026-03-20,2-комнатная квартира · 46 м² · 5/5 этаж,"Алмалинский р-н, Жумалиева 144 — Кабанбай батыра",https://krisha.kz/a/show/760833694,760833694
5042,krisha,Алматы,Алатауский р-н,2.0,54.0,8.0,14.0,270000,5000.0,high,unknown,2026-03-20,2-комнатная квартира · 54 м² · 8/14 этаж,"Алатауский р-н, мкр Акбулак, 1-я улица 81 — На против Алматы Арены",https://krisha.kz/a/show/1010385906,1010385906
5043,krisha,Алматы,Бостандыкский р-н,2.0,60.0,4.0,9.0,280000,4666.7,high,unknown,2026-03-20,2-комнатная квартира · 60 м² · 4/9 этаж,"Бостандыкский р-н, мкр Орбита-2, Торайгырова 13 13 — Мустафина Торайгырова",https://krisha.kz/a/show/1009241359,1009241359
5044,krisha,Алматы,Наурызбайский р-н,1.0,25.0,2.0,12.0,150000,6000.0,middle,unknown,2026-03-20,1-комнатная квартира · 25 м² · 2/12 этаж,"Наурызбайский р-н, мкр Калкаман-2, Калкаман 4Б — Ташкенски, Ашимова на против 7гор Больница",https://krisha.kz/a/show/760078878,760078878
5045,krisha,Алматы,Ауэзовский р-н,1.0,43.0,4.0,5.0,300000,6976.7,high,unknown,2026-03-20,1-комнатная квартира · 43 м² · 4/5 этаж,"Ауэзовский р-н, мкр Аксай-3А 41",https://krisha.kz/a/show/1010385668,1010385668
5046,krisha,Алматы,Бостандыкский р-н,1.0,27.0,4.0,5.0,180000,6666.7,middle,unknown,2026-03-20,1-комнатная квартира · 27 м² · 4/5 этаж,"Бостандыкский р-н, Кенесары хана 83/5",https://krisha.kz/a/show/684304955,684304955
5047,krisha,Алматы,Бостандыкский р-н,2.0,50.0,4.0,5.0,240000,4800.0,middle,unknown,2026-03-20,2-комнатная квартира · 50 м² · 4/5 этаж,"Бостандыкский р-н, мкр Орбита-3, Орбита-3 ш/а. 25 — Торайғырова Мустафина",https://krisha.kz/a/show/1009425984,1009425984
5048,krisha,Алматы,Ауэзовский р-н,2.0,75.0,11.0,17.0,300000,4000.0,high,unknown,2026-03-20,2-комнатная квартира · 75 м² · 11/17 этаж,"Ауэзовский р-н, мкр Мамыр-1 29/6",https://krisha.kz/a/show/687533919,687533919
5049,krisha,Алматы,Ауэзовский р-н,2.0,50.0,4.0,12.0,250000,5000.0,high,unknown,2026-03-20,2-комнатная квартира · 50 м² · 4/12 этаж,"Ауэзовский р-н, мкр №1, Алтынсарина 68/3 — Жубанова",https://krisha.kz/a/show/1007995117,1007995117
5050,krisha,Алматы,Ауэзовский р-н,3.0,87.0,2.0,9.0,390000,4482.8,high,unknown,2026-03-20,3-комнатная квартира · 87 м² · 2/9 этаж,"Ауэзовский р-н, мкр Жетысу-4 12 — Абая-Момышулы",https://krisha.kz/a/show/1005371569,1005371569
5051,krisha,Алматы,Алмалинский р-н,2.0,75.0,10.0,19.0,300000,4000.0,high,unknown,2026-03-20,2-комнатная квартира · 75 м² · 10/19 этаж,"Алмалинский р-н, Брусиловского 159",https://krisha.kz/a/show/692078738,692078738
5052,krisha,Алматы,Алатауский р-н,2.0,47.0,5.0,10.0,250000,5319.1,high,unknown,2026-03-20,2-комнатная квартира · 47 м² · 5/10 этаж,"Алатауский р-н, мкр Аккент",https://krisha.kz/a/show/1010169281,1010169281
5053,krisha,Алматы,Турксибский р-н,2.0,66.0,4.0,5.0,260000,3939.4,high,unknown,2026-03-20,2-комнатная квартира · 66 м² · 4/5 этаж,"Турксибский р-н, мкр Кайрат, Тараз 7k16",https://krisha.kz/a/show/698426471,698426471
5054,krisha,Алматы,Бостандыкский р-н,2.0,70.0,6.0,18.0,350000,5000.0,high,unknown,2026-03-20,2-комнатная квартира · 70 м² · 6/18 этаж,"Бостандыкский р-н, Солодовникова 21а — Сатпаева",https://krisha.kz/a/show/695773443,695773443
5055,krisha,Алматы,Ауэзовский р-н,2.0,80.0,8.0,12.0,310000,3875.0,high,unknown,2026-03-20,2-комнатная квартира · 80 м² · 8/12 этаж,"Ауэзовский р-н, мкр Жетысу-3 55 — Абая момышулы",https://krisha.kz/a/show/696779065,696779065
5056,krisha,Алматы,Бостандыкский р-н,1.0,31.0,3.0,5.0,200000,6451.6,middle,unknown,2026-03-20,1-комнатная квартира · 31 м² · 3/5 этаж,"Бостандыкский р-н, Мынбаева — Гагарина",https://krisha.kz/a/show/1009278324,1009278324
5057,krisha,Алматы,Турксибский р-н,2.0,57.0,6.0,9.0,240000,4210.5,middle,unknown,2026-03-20,2-комнатная квартира · 57 м² · 6/9 этаж,"Турксибский р-н, мкр Кайрат 1, 1/1,1/2,1/3,1/4",https://krisha.kz/a/show/1010141335,1010141335
5058,krisha,Алматы,Бостандыкский р-н,2.0,52.0,5.0,5.0,270000,5192.3,high,unknown,2026-03-20,2-комнатная квартира · 52 м² · 5/5 этаж,"Бостандыкский р-н, Зерна Шашкина 9",https://krisha.kz/a/show/1009277106,1009277106
5059,krisha,Алматы,Бостандыкский р-н,1.0,32.0,4.0,5.0,250000,7812.5,high,unknown,2026-03-20,1-комнатная квартира · 32 м² · 4/5 этаж,"Бостандыкский р-н, мкр Орбита-4 2",https://krisha.kz/a/show/1010190909,1010190909
5060,krisha,Алматы,Наурызбайский р-н,2.0,40.0,1.0,2.0,160000,4000.0,middle,unknown,2026-03-20,2-комнатная квартира · 40 м² · 1/2 этаж,"Наурызбайский р-н, мкр Акжар, Мкр Акжар Толебекова 123",https://krisha.kz/a/show/1010380789,1010380789
5061,krisha,Алматы,Наурызбайский р-н,2.0,52.0,1.0,5.0,250000,4807.7,high,unknown,2026-03-20,2-комнатная квартира · 52 м² · 1/5 этаж,"Наурызбайский р-н, Жунисова 2/13 корпус 7 кв27",https://krisha.kz/a/show/1010379497,1010379497
5062,krisha,Алматы,Бостандыкский р-н,2.0,40.0,3.0,4.0,300000,7500.0,high,unknown,2026-03-20,2-комнатная квартира · 40 м² · 3/4 этаж,"Бостандыкский р-н, Гагарина — Гагарина между Сатпаева и Жандосова",https://krisha.kz/a/show/1010379282,1010379282
5063,krisha,Алматы,Ауэзовский р-н,2.0,42.0,1.0,9.0,350000,8333.3,high,unknown,2026-03-20,2-комнатная квартира · 42 м² · 1/9 этаж,"Ауэзовский р-н, мкр Аксай-4 42 — Жубанова, улыкбека, мамышулы",https://krisha.kz/a/show/693691590,693691590
5064,krisha,Алматы,Медеуский р-н,2.0,50.0,2.0,13.0,380000,7600.0,high,unknown,2026-03-20,2-комнатная квартира · 50 м² · 2/13 этаж,"Медеуский р-н, Просп. Назарбаева 28",https://krisha.kz/a/show/1010367013,1010367013
5065,krisha,Алматы,Алатауский р-н,3.0,65.0,10.0,12.0,300000,4615.4,high,unknown,2026-03-20,3-комнатная квартира · 65 м² · 10/12 этаж,"Алатауский р-н, мкр Алгабас, Омарова",https://krisha.kz/a/show/1010135971,1010135971
5066,krisha,Алматы,Бостандыкский р-н,2.0,46.0,4.0,12.0,400000,8695.7,high,unknown,2026-03-20,2-комнатная квартира · 46 м² · 4/12 этаж,"Бостандыкский р-н, Новои 200 — ТРЦ Мега, Большая алматинка, Новои, Аль-фараби, Торайгырова, Жандосова",https://krisha.kz/a/show/696650057,696650057
5067,krisha,Алматы,Алатауский р-н,2.0,60.0,8.0,12.0,280000,4666.7,high,unknown,2026-03-20,2-комнатная квартира · 60 м² · 8/12 этаж,"Алатауский р-н, мкр Аккент, Омарова 1 к1",https://krisha.kz/a/show/1001477258,1001477258
