source,city,listing_id,title,rooms,area_m2,floor,total_floors,price_tenge,district,address,listing_date,seller_type,url,price_per_m2,id
krisha,Алматы,696200616,2-комнатная квартира · 52 м² · 5/6 этаж,2.0,52.0,5.0,6.0,230000,Наурызбайский р-н,"Наурызбайский р-н, Жунисова 10 к1 — Жунисова -Толе би",2026-03-19,owner,https://krisha.kz/a/show/696200616,4423.1,1139
krisha,Алматы,698723076,2-комнатная квартира · 54 м² · 3/17 этаж,2.0,54.0,3.0,17.0,400000,Медеуский р-н,"Медеуский р-н, Назарбаева 36",2026-03-19,owner,https://krisha.kz/a/show/698723076,7407.4,1140
krisha,Алматы,698373778,3-комнатная квартира · 70 м² · 1/5 этаж,3.0,70.0,1.0,5.0,350000,Турксибский р-н,"Турксибский р-н, мкр Жулдыз-1 12 — Возле аллеи.",2026-03-19,owner,https://krisha.kz/a/show/698373778,5000.0,1141
krisha,Алматы,1005931445,1-комнатная квартира · 35 м² · 1 этаж,1.0,35.0,,,200000,Жетысуский р-н,"Жетысуский р-н, Шелихова 63",2026-03-19,owner,https://krisha.kz/a/show/1005931445,5714.3,1142
krisha,Алматы,1010235007,3-комнатная квартира · 81 м² · 4/12 этаж,3.0,81.0,4.0,12.0,470000,Медеуский р-н,"Медеуский р-н, Каирбекова 35А",2026-03-19,owner,https://krisha.kz/a/show/1010235007,5802.5,1143
krisha,Алматы,1010317162,2-комнатная квартира · 56 м² · 9/13 этаж,2.0,56.0,9.0,13.0,265000,Ауэзовский р-н,"Ауэзовский р-н, Утеген батыра 17б — Жубанова",2026-03-19,owner,https://krisha.kz/a/show/1010317162,4732.1,1144
krisha,Алматы,1010494432,2-комнатная квартира · 42 м² · 2/5 этаж,2.0,42.0,2.0,5.0,250000,Алмалинский р-н,"Алмалинский р-н, мкр Тастак-2 60",2026-03-19,agency,https://krisha.kz/a/show/1010494432,5952.4,1145
krisha,Алматы,761649094,1-комнатная квартира · 40 м² · 7/12 этаж,1.0,40.0,7.0,12.0,220000,Наурызбайский р-н,"Наурызбайский р-н, Коктерек 139",2026-03-19,owner,https://krisha.kz/a/show/761649094,5500.0,1146
krisha,Алматы,1006371862,2-комнатная квартира · 57 м² · 9/20 этаж,2.0,57.0,9.0,20.0,380000,Бостандыкский р-н,"Бостандыкский р-н, Абая 164 — Брусиловского",2026-03-19,owner,https://krisha.kz/a/show/1006371862,6666.7,1147
krisha,Алматы,1007223934,1-комнатная квартира · 30 м² · 8/16 этаж,1.0,30.0,8.0,16.0,230000,Алмалинский р-н,"Алмалинский р-н, Ауэзова 2/4",2026-03-19,owner,https://krisha.kz/a/show/1007223934,7666.7,1148
krisha,Алматы,1010525184,2-комнатная квартира · 55 м² · 8 этаж,2.0,55.0,,,450000,Бостандыкский р-н,"Бостандыкский р-н, Абая 160 — Абая уг Тургут Озала",2026-03-19,owner,https://krisha.kz/a/show/1010525184,8181.8,1149
krisha,Алматы,1010525411,3-комнатная квартира · 60 м² · 1/4 этаж,3.0,60.0,1.0,4.0,299000,Ауэзовский р-н,"Ауэзовский р-н, мкр №5 33",2026-03-19,owner,https://krisha.kz/a/show/1010525411,4983.3,1150
krisha,Алматы,1010493959,2-комнатная квартира · 75 м² · 3/16 этаж,2.0,75.0,3.0,16.0,400000,Бостандыкский р-н,"Бостандыкский р-н, Гагарина проспект 124 — Абая гагарина",2026-03-19,owner,https://krisha.kz/a/show/1010493959,5333.3,1151
krisha,Алматы,1010232190,2-комнатная квартира · 40 м²,2.0,40.0,,,450000,Алмалинский р-н,"Алмалинский р-н, Наурызбай батыра 50 — Жибек Жолы",2026-03-19,owner,https://krisha.kz/a/show/1010232190,11250.0,1152
krisha,Алматы,1010494273,3-комнатная квартира · 90 м² · 5/5 этаж,3.0,90.0,5.0,5.0,550000,Медеуский р-н,"Медеуский р-н, Назарбаева 220/3 — Назарбаева Сатпаева",2026-03-19,owner,https://krisha.kz/a/show/1010494273,6111.1,1153
krisha,Алматы,1010524169,2-комнатная квартира · 52 м² · 5/5 этаж,2.0,52.0,5.0,5.0,200000,Ауэзовский р-н,"Ауэзовский р-н, Жандосова 162А — Берегового",2026-03-19,owner,https://krisha.kz/a/show/1010524169,3846.2,1154
krisha,Алматы,1010203719,3-комнатная квартира · 72 м² · 2/4 этаж,3.0,72.0,2.0,4.0,350000,Бостандыкский р-н,"Бостандыкский р-н, ПРОСПЕКТ АБАЯ 98 — Масанчи",2026-03-19,unknown,https://krisha.kz/a/show/1010203719,4861.1,1155
krisha,Алматы,1006974199,3-комнатная квартира · 65 м² · 2/5 этаж,3.0,65.0,2.0,5.0,380000,Бостандыкский р-н,"Бостандыкский р-н, Си-Синхая 22 — Гагарина - Байкадамова",2026-03-19,owner,https://krisha.kz/a/show/1006974199,5846.2,1156
krisha,Алматы,1010466880,1-комнатная квартира · 40 м² · 5/9 этаж,1.0,40.0,5.0,9.0,280000,Бостандыкский р-н,"Бостандыкский р-н, Абая 202",2026-03-19,owner,https://krisha.kz/a/show/1010466880,7000.0,1157
krisha,Алматы,1010587295,1-комнатная квартира · 40 м² · 6/13 этаж,1.0,40.0,6.0,13.0,350000,Бостандыкский р-н,"Бостандыкский р-н, В 10 МИНУТАХ ОТ ЖК 4YOU 26 — В 15 МИНУТАХ ОТ МЕГИ",2026-03-19,agency,https://krisha.kz/a/show/1010587295,8750.0,1158
krisha,Алматы,1009721059,3-комнатная квартира · 50 м² · 6/11 этаж,3.0,50.0,6.0,11.0,400000,Бостандыкский р-н,"Бостандыкский р-н, Утепова",2026-03-19,owner,https://krisha.kz/a/show/1009721059,8000.0,1159
krisha,Алматы,1009867036,2-комнатная квартира · 40 м² · 3/12 этаж,2.0,40.0,3.0,12.0,300000,Наурызбайский р-н,"Наурызбайский р-н, мкр Калкаман-2, Қалқаман-2 ш/а. 5/1",2026-03-19,owner,https://krisha.kz/a/show/1009867036,7500.0,1160
krisha,Алматы,1010347391,2-комнатная квартира · 48 м² · 1/2 этаж,2.0,48.0,1.0,2.0,150000,Алатауский р-н,"Алатауский р-н, мкр Шанырак-1 18/19 — Шанрак-1",2026-03-19,owner,https://krisha.kz/a/show/1010347391,3125.0,1161
krisha,Алматы,1010293441,3-комнатная квартира · 88 м² · 8/20 этаж,3.0,88.0,8.0,20.0,600000,Бостандыкский р-н,"Бостандыкский р-н, Гагарина",2026-03-19,owner,https://krisha.kz/a/show/1010293441,6818.2,1162
krisha,Алматы,1010460702,2-комнатная квартира · 47 м² · 2/5 этаж,2.0,47.0,2.0,5.0,370000,Алмалинский р-н,"Алмалинский р-н, Муратбаева — Гоголя-Муратбаева",2026-03-19,owner,https://krisha.kz/a/show/1010460702,7872.3,1163
krisha,Алматы,1010064751,1-комнатная квартира · 50 м² · 8/9 этаж,1.0,50.0,8.0,9.0,300000,Бостандыкский р-н,"Бостандыкский р-н, Байтурсынова — Тимирязева",2026-03-19,owner,https://krisha.kz/a/show/1010064751,6000.0,1164
krisha,Алматы,1010527433,2-комнатная квартира · 54.5 м² · 3/6 этаж,2.0,54.5,3.0,6.0,300000,Наурызбайский р-н,"Наурызбайский р-н, Илтипат 49 — Абая Яссауи",2026-03-19,owner,https://krisha.kz/a/show/1010527433,5504.6,1165
krisha,Алматы,686550713,1-комнатная квартира · 40 м² · 1/4 этаж,1.0,40.0,1.0,4.0,190000,Ауэзовский р-н,"Ауэзовский р-н, мкр №10 7А — Жандосова-- Алтынсарина",2026-03-19,owner,https://krisha.kz/a/show/686550713,4750.0,1166
krisha,Алматы,1008649198,2-комнатная квартира · 44 м² · 4/4 этаж,2.0,44.0,4.0,4.0,230000,Ауэзовский р-н,"Ауэзовский р-н, мкр №10, Мкр №10 ул Юрия Кима 8а — Алтынсарина",2026-03-19,owner,https://krisha.kz/a/show/1008649198,5227.3,1167
krisha,Алматы,672797633,3-комнатная квартира · 85 м² · 3/12 этаж,3.0,85.0,3.0,12.0,650000,Тажибаевой — Розыбакиева Ескараева,Тажибаевой — Розыбакиева Ескараева,2026-03-19,owner,https://krisha.kz/a/show/672797633,7647.1,1168
krisha,Алматы,1009965865,1-комнатная квартира · 50 м² · 5/9 этаж,1.0,50.0,5.0,9.0,350000,Бостандыкский р-н,"Бостандыкский р-н, Абая 130",2026-03-19,agency,https://krisha.kz/a/show/1009965865,7000.0,1169
krisha,Алматы,1010561909,2-комнатная квартира · 51 м² · 5/9 этаж,2.0,51.0,5.0,9.0,300000,Алатауский р-н,"Алатауский р-н, мкр Аккент 64",2026-03-19,owner,https://krisha.kz/a/show/1010561909,5882.4,1170
krisha,Алматы,1010042434,2-комнатная квартира · 42 м² · 4/4 этаж,2.0,42.0,4.0,4.0,230000,Ауэзовский р-н,"Ауэзовский р-н, мкр №10 8а — Алтынсарина джандосова",2026-03-19,owner,https://krisha.kz/a/show/1010042434,5476.2,1171
krisha,Алматы,1003108067,1-комнатная квартира · 40 м² · 3/12 этаж,1.0,40.0,3.0,12.0,300000,Бостандыкский р-н,"Бостандыкский р-н, Бокина 3/1 — Утепова-Розыбакиева",2026-03-19,owner,https://krisha.kz/a/show/1003108067,7500.0,1172
krisha,Алматы,1010465520,2-комнатная квартира · 63 м² · 1/7 этаж,2.0,63.0,1.0,7.0,300000,Алатауский р-н,"Алатауский р-н, мкр Томирис, Проспект Турара Рыскулова, 103д к6 блок 7 103д — Рядом торговый центр АЛАТАУ",2026-03-19,owner,https://krisha.kz/a/show/1010465520,4761.9,1173
krisha,Алматы,1010118239,2-комнатная квартира · 60 м² · 2/3 этаж,2.0,60.0,2.0,3.0,200000,Бостандыкский р-н,"Бостандыкский р-н, Аралкум — Микрорайон Карасу",2026-03-19,agency,https://krisha.kz/a/show/1010118239,3333.3,1174
krisha,Алматы,699868309,1-комнатная квартира · 40 м² · 11/13 этаж,1.0,40.0,11.0,13.0,365000,Бостандыкский р-н,"Бостандыкский р-н, Журавлева 28 — Розыбакиева Байкадамова",2026-03-19,owner,https://krisha.kz/a/show/699868309,9125.0,1175
krisha,Алматы,1000926983,3-комнатная квартира · 58 м² · 1/4 этаж,3.0,58.0,1.0,4.0,330000,Ауэзовский р-н,"Ауэзовский р-н, мкр №10 23 А",2026-03-19,owner,https://krisha.kz/a/show/1000926983,5689.7,1176
krisha,Алматы,1010482840,1-комнатная квартира · 45 м² · 1/4 этаж,1.0,45.0,1.0,4.0,230000,Бостандыкский р-н,"Бостандыкский р-н, Гагарина Сатпаева — Гагарина  Сатпаева",2026-03-19,owner,https://krisha.kz/a/show/1010482840,5111.1,1177
krisha,Алматы,1010587005,2-комнатная квартира · 62 м² · 7/12 этаж,2.0,62.0,7.0,12.0,350000,Наурызбайский р-н,"Наурызбайский р-н, Коктерек 139/8",2026-03-19,owner,https://krisha.kz/a/show/1010587005,5645.2,1178
krisha,Алматы,1008550593,2-комнатная квартира · 55 м² · 4/9 этаж,2.0,55.0,4.0,9.0,280000,Медеуский р-н,"Медеуский р-н, Мкр Думан 2 61",2026-03-19,agency,https://krisha.kz/a/show/1008550593,5090.9,1179
krisha,Алматы,1009415380,2-комнатная квартира · 48 м² · 8/9 этаж,2.0,48.0,8.0,9.0,260000,Наурызбайский р-н,"Наурызбайский р-н, мкр Шугыла, Мкрн Шугыла 340/46",2026-03-19,owner,https://krisha.kz/a/show/1009415380,5416.7,1180
krisha,Алматы,1010319909,2-комнатная квартира · 45 м² · 2/13 этаж,2.0,45.0,2.0,13.0,550000,Медеуский р-н,"Медеуский р-н, Достык 138 — Достык - Жолдасбекова",2026-03-19,owner,https://krisha.kz/a/show/1010319909,12222.2,1181
krisha,Алматы,1007002427,3-комнатная квартира · 170 м² · 2/14 этаж,3.0,170.0,2.0,14.0,700000,Алмалинский р-н,"Алмалинский р-н, Сейфуллина 499/131",2026-03-19,agency,https://krisha.kz/a/show/1007002427,4117.6,1182
krisha,Алматы,1010586964,1-комнатная квартира · 52 м² · 6/13 этаж,1.0,52.0,6.0,13.0,300000,Ауэзовский р-н,"Ауэзовский р-н, 1/18 6",2026-03-19,agency,https://krisha.kz/a/show/1010586964,5769.2,1183
krisha,Алматы,1002062915,2-комнатная квартира · 79.8 м² · 1/3 этаж,2.0,79.8,1.0,3.0,350000,Наурызбайский р-н,"Наурызбайский р-н, Сейдимбек 25/37",2026-03-19,owner,https://krisha.kz/a/show/1002062915,4386.0,1184
krisha,Алматы,695936484,2-комнатная квартира · 80 м² · 11/17 этаж,2.0,80.0,11.0,17.0,500000,Бостандыкский р-н,"Бостандыкский р-н, мкр Алмагуль 255 — Гагарина 255",2026-03-19,owner,https://krisha.kz/a/show/695936484,6250.0,1185
krisha,Алматы,694482607,2-комнатная квартира · 58 м² · 11/12 этаж,2.0,58.0,11.0,12.0,239000,Алатауский р-н,"Алатауский р-н, мкр Дарабоз",2026-03-19,owner,https://krisha.kz/a/show/694482607,4120.7,1186
